sale_date,domain,quantity
2022-04-15,Groceries,6
2022-04-15,Clothing,417
2022-04-15,Clothing,371
2022-04-15,Electronics,14
2022-04-15,Clothing,75
2022-04-15,Toys,206
2022-04-15,Groceries,444
2022-04-15,Clothing,179
2022-04-15,Groceries,335
2022-04-15,Electronics,46
2022-04-15,Furniture,140
2022-04-15,Clothing,84
2022-04-15,Groceries,127
2022-04-15,Electronics,144
2022-04-15,Electronics,315
2022-04-15,Electronics,243
2022-04-15,Toys,29
2022-04-15,Clothing,64
2022-04-15,Toys,112
2022-04-15,Furniture,13
2022-04-15,Clothing,106
2022-04-15,Groceries,60
2022-04-15,Clothing,35
2022-04-15,Groceries,121
2022-04-15,Toys,44
2022-04-15,Toys,173
2022-04-15,Groceries,70
2022-04-15,Groceries,133
2022-04-15,Toys,38
2022-04-15,Groceries,105
2022-04-15,Electronics,64
2022-04-15,Electronics,63
2022-04-15,Groceries,83
2022-04-15,Toys,146
2022-04-15,Groceries,187
2022-04-15,Furniture,166
2022-04-15,Toys,194
2022-04-15,Clothing,119
2022-04-15,Electronics,110
2022-04-15,Electronics,295
2022-04-15,Clothing,275
2022-04-15,Groceries,211
2022-04-15,Electronics,333
2022-04-15,Clothing,318
2022-04-15,Toys,187
2022-04-15,Toys,158
2022-04-16,Electronics,52
2022-04-16,Electronics,156
2022-04-16,Electronics,27
2022-04-16,Groceries,183
2022-04-16,Clothing,74
2022-04-16,Furniture,66
2022-04-16,Groceries,203
2022-04-16,Furniture,271
2022-04-16,Groceries,126
2022-04-16,Toys,27
2022-04-16,Groceries,39
2022-04-16,Groceries,289
2022-04-16,Electronics,261
2022-04-16,Toys,8
2022-04-16,Clothing,3
2022-04-16,Furniture,4
2022-04-16,Groceries,330
2022-04-16,Groceries,79
2022-04-16,Clothing,62
2022-04-16,Clothing,226
2022-04-16,Toys,263
2022-04-16,Electronics,5
2022-04-16,Furniture,57
2022-04-16,Furniture,24
2022-04-16,Groceries,14
2022-04-16,Electronics,62
2022-04-16,Clothing,25
2022-04-16,Furniture,84
2022-04-16,Toys,106
2022-04-16,Groceries,192
2022-04-16,Toys,23
2022-04-16,Groceries,195
2022-04-16,Furniture,393
2022-04-16,Clothing,11
2022-04-16,Electronics,68
2022-04-16,Clothing,104
2022-04-16,Electronics,226
2022-04-16,Groceries,347
2022-04-16,Groceries,247
2022-04-16,Clothing,163
2022-04-16,Clothing,219
2022-04-16,Groceries,283
2022-04-16,Furniture,135
2022-04-16,Clothing,85
2022-04-16,Toys,283
2022-04-16,Toys,5
2022-04-16,Toys,137
2022-04-16,Toys,16
2022-04-16,Toys,98
2022-04-16,Toys,28
2022-04-16,Toys,49
2022-04-16,Clothing,198
2022-04-16,Toys,6
2022-04-16,Toys,88
2022-04-16,Electronics,247
2022-04-16,Electronics,181
2022-04-16,Toys,164
2022-04-16,Furniture,205
2022-04-16,Clothing,1
2022-04-16,Furniture,352
2022-04-16,Clothing,175
2022-04-16,Toys,287
2022-04-16,Electronics,87
2022-04-16,Clothing,187
2022-04-16,Clothing,36
2022-04-16,Groceries,328
2022-04-16,Electronics,8
2022-04-16,Clothing,47
2022-04-16,Toys,50
2022-04-16,Clothing,88
2022-04-16,Groceries,148
2022-04-16,Electronics,152
2022-04-16,Furniture,56
2022-04-16,Toys,249
2022-04-16,Furniture,220
2022-04-16,Furniture,58
2022-04-16,Toys,233
2022-04-16,Groceries,143
2022-04-16,Groceries,18
2022-04-16,Toys,94
2022-04-16,Toys,168
2022-04-16,Toys,186
2022-04-16,Furniture,20
2022-04-16,Groceries,203
2022-04-16,Toys,290
2022-04-16,Furniture,189
2022-04-16,Furniture,29
2022-04-16,Furniture,200
2022-04-16,Electronics,244
2022-04-16,Toys,163
2022-04-16,Electronics,79
2022-04-16,Furniture,227
2022-04-16,Groceries,92
2022-04-16,Groceries,113
2022-04-16,Clothing,10
2022-04-16,Groceries,86
2022-04-16,Furniture,28
2022-04-16,Electronics,25
2022-04-16,Furniture,335
2022-04-16,Furniture,42
2022-04-17,Furniture,38
2022-04-17,Groceries,32
2022-04-17,Groceries,30
2022-04-17,Clothing,307
2022-04-17,Toys,106
2022-04-17,Toys,278
2022-04-17,Groceries,36
2022-04-17,Toys,365
2022-04-17,Groceries,141
2022-04-17,Furniture,85
2022-04-17,Electronics,251
2022-04-17,Electronics,101
2022-04-17,Toys,227
2022-04-17,Toys,191
2022-04-17,Toys,160
2022-04-17,Toys,302
2022-04-17,Electronics,122
2022-04-17,Electronics,91
2022-04-17,Toys,8
2022-04-17,Furniture,39
2022-04-17,Clothing,224
2022-04-17,Groceries,33
2022-04-17,Electronics,332
2022-04-17,Electronics,22
2022-04-17,Toys,42
2022-04-17,Furniture,87
2022-04-17,Toys,17
2022-04-17,Electronics,303
2022-04-17,Clothing,233
2022-04-17,Furniture,47
2022-04-17,Electronics,126
2022-04-17,Clothing,376
2022-04-17,Groceries,54
2022-04-17,Toys,7
2022-04-17,Electronics,346
2022-04-17,Furniture,34
2022-04-17,Groceries,241
2022-04-17,Groceries,37
2022-04-17,Clothing,8
2022-04-17,Electronics,277
2022-04-17,Electronics,110
2022-04-17,Toys,12
2022-04-17,Groceries,87
2022-04-17,Clothing,152
2022-04-17,Clothing,44
2022-04-17,Clothing,169
2022-04-17,Toys,43
2022-04-17,Toys,282
2022-04-17,Groceries,383
2022-04-17,Furniture,28
2022-04-17,Groceries,110
2022-04-17,Furniture,362
2022-04-17,Furniture,398
2022-04-17,Toys,361
2022-04-17,Furniture,207
2022-04-17,Furniture,33
2022-04-17,Groceries,53
2022-04-17,Electronics,444
2022-04-17,Groceries,177
2022-04-17,Toys,53
2022-04-17,Clothing,84
2022-04-17,Toys,60
2022-04-17,Groceries,187
2022-04-17,Clothing,252
2022-04-17,Groceries,83
2022-04-17,Electronics,62
2022-04-17,Furniture,181
2022-04-17,Groceries,255
2022-04-17,Furniture,16
2022-04-17,Clothing,91
2022-04-17,Groceries,155
2022-04-17,Groceries,36
2022-04-17,Clothing,284
2022-04-17,Clothing,379
2022-04-17,Clothing,42
2022-04-17,Toys,346
2022-04-17,Electronics,201
2022-04-17,Clothing,1
2022-04-17,Groceries,152
2022-04-17,Toys,20
2022-04-17,Clothing,36
2022-04-17,Groceries,266
2022-04-17,Toys,114
2022-04-17,Furniture,178
2022-04-17,Electronics,60
2022-04-17,Groceries,67
2022-04-17,Clothing,117
2022-04-17,Groceries,446
2022-04-17,Clothing,430
2022-04-17,Toys,1
2022-04-17,Clothing,213
2022-04-17,Toys,4
2022-04-17,Clothing,55
2022-04-17,Furniture,229
2022-04-17,Electronics,109
2022-04-17,Electronics,394
2022-04-17,Furniture,9
2022-04-17,Furniture,135
2022-04-17,Electronics,55
2022-04-17,Toys,151
2022-04-18,Groceries,2
2022-04-18,Clothing,274
2022-04-18,Electronics,42
2022-04-18,Furniture,199
2022-04-18,Electronics,147
2022-04-18,Furniture,90
2022-04-18,Groceries,47
2022-04-18,Furniture,30
2022-04-18,Furniture,28
2022-04-18,Toys,259
2022-04-18,Groceries,120
2022-04-18,Toys,200
2022-04-18,Electronics,93
2022-04-18,Toys,52
2022-04-18,Furniture,435
2022-04-18,Electronics,38
2022-04-18,Furniture,146
2022-04-18,Furniture,161
2022-04-18,Furniture,69
2022-04-18,Clothing,88
2022-04-18,Furniture,284
2022-04-18,Clothing,131
2022-04-18,Electronics,44
2022-04-18,Clothing,361
2022-04-18,Groceries,299
2022-04-18,Electronics,310
2022-04-18,Furniture,215
2022-04-18,Toys,192
2022-04-18,Clothing,171
2022-04-18,Groceries,30
2022-04-18,Toys,51
2022-04-18,Clothing,105
2022-04-18,Groceries,260
2022-04-18,Furniture,123
2022-04-18,Electronics,79
2022-04-18,Clothing,326
2022-04-18,Furniture,88
2022-04-18,Clothing,82
2022-04-18,Clothing,65
2022-04-18,Furniture,87
2022-04-18,Toys,6
2022-04-18,Groceries,331
2022-04-18,Groceries,46
2022-04-18,Electronics,42
2022-04-18,Toys,9
2022-04-18,Electronics,38
2022-04-18,Groceries,90
2022-04-18,Furniture,178
2022-04-18,Electronics,64
2022-04-18,Clothing,21
2022-04-18,Electronics,48
2022-04-18,Clothing,60
2022-04-18,Groceries,28
2022-04-18,Clothing,18
2022-04-18,Clothing,119
2022-04-18,Furniture,321
2022-04-18,Furniture,66
2022-04-18,Electronics,90
2022-04-18,Toys,275
2022-04-18,Clothing,196
2022-04-18,Groceries,401
2022-04-18,Toys,103
2022-04-18,Furniture,151
2022-04-18,Furniture,279
2022-04-18,Clothing,427
2022-04-18,Groceries,41
2022-04-18,Furniture,135
2022-04-18,Clothing,196
2022-04-18,Electronics,59
2022-04-18,Groceries,402
2022-04-18,Furniture,94
2022-04-18,Toys,60
2022-04-18,Furniture,299
2022-04-18,Clothing,80
2022-04-18,Groceries,16
2022-04-18,Furniture,120
2022-04-18,Groceries,61
2022-04-18,Furniture,87
2022-04-18,Clothing,124
2022-04-18,Toys,217
2022-04-18,Clothing,67
2022-04-18,Electronics,118
2022-04-18,Electronics,163
2022-04-18,Electronics,88
2022-04-18,Electronics,292
2022-04-18,Groceries,46
2022-04-18,Toys,158
2022-04-18,Toys,274
2022-04-18,Electronics,185
2022-04-18,Clothing,140
2022-04-18,Electronics,172
2022-04-18,Groceries,374
2022-04-18,Furniture,190
2022-04-18,Groceries,171
2022-04-18,Furniture,140
2022-04-18,Toys,226
2022-04-18,Electronics,383
2022-04-18,Groceries,122
2022-04-18,Electronics,113
2022-04-18,Toys,86
2022-04-19,Clothing,60
2022-04-19,Clothing,99
2022-04-19,Clothing,123
2022-04-19,Electronics,41
2022-04-19,Electronics,27
2022-04-19,Toys,373
2022-04-19,Groceries,300
2022-04-19,Toys,55
2022-04-19,Clothing,169
2022-04-19,Groceries,196
2022-04-19,Groceries,27
2022-04-19,Clothing,233
2022-04-19,Toys,100
2022-04-19,Toys,50
2022-04-19,Clothing,79
2022-04-19,Clothing,108
2022-04-19,Clothing,156
2022-04-19,Groceries,219
2022-04-19,Electronics,60
2022-04-19,Toys,247
2022-04-19,Furniture,82
2022-04-19,Toys,36
2022-04-19,Toys,61
2022-04-19,Furniture,345
2022-04-19,Furniture,83
2022-04-19,Furniture,200
2022-04-19,Clothing,77
2022-04-19,Toys,175
2022-04-19,Furniture,331
2022-04-19,Electronics,25
2022-04-19,Groceries,150
2022-04-19,Clothing,104
2022-04-19,Electronics,312
2022-04-19,Electronics,81
2022-04-19,Toys,57
2022-04-19,Clothing,5
2022-04-19,Furniture,64
2022-04-19,Electronics,161
2022-04-19,Toys,394
2022-04-19,Electronics,59
2022-04-19,Groceries,118
2022-04-19,Electronics,79
2022-04-19,Furniture,234
2022-04-19,Furniture,9
2022-04-19,Furniture,64
2022-04-19,Toys,107
2022-04-19,Clothing,378
2022-04-19,Furniture,416
2022-04-19,Groceries,70
2022-04-19,Electronics,118
2022-04-19,Electronics,294
2022-04-19,Furniture,235
2022-04-19,Electronics,272
2022-04-19,Toys,6
2022-04-19,Clothing,146
2022-04-19,Groceries,119
2022-04-19,Furniture,17
2022-04-19,Groceries,403
2022-04-19,Furniture,40
2022-04-19,Toys,268
2022-04-19,Clothing,95
2022-04-19,Electronics,11
2022-04-19,Toys,8
2022-04-19,Furniture,8
2022-04-19,Furniture,208
2022-04-19,Groceries,185
2022-04-19,Clothing,179
2022-04-19,Clothing,61
2022-04-19,Toys,43
2022-04-19,Clothing,211
2022-04-19,Clothing,68
2022-04-19,Groceries,473
2022-04-19,Toys,331
2022-04-19,Groceries,195
2022-04-19,Clothing,160
2022-04-19,Groceries,314
2022-04-19,Clothing,197
2022-04-19,Electronics,69
2022-04-19,Toys,228
2022-04-19,Clothing,82
2022-04-19,Electronics,162
2022-04-19,Furniture,58
2022-04-19,Toys,221
2022-04-19,Furniture,65
2022-04-19,Clothing,54
2022-04-19,Groceries,101
2022-04-19,Electronics,79
2022-04-19,Groceries,32
2022-04-19,Toys,402
2022-04-19,Clothing,21
2022-04-19,Electronics,12
2022-04-19,Toys,394
2022-04-19,Groceries,5
2022-04-19,Toys,3
2022-04-19,Clothing,4
2022-04-19,Toys,37
2022-04-19,Furniture,29
2022-04-19,Furniture,45
2022-04-19,Electronics,257
2022-04-19,Electronics,81
2022-04-20,Furniture,375
2022-04-20,Electronics,59
2022-04-20,Electronics,296
2022-04-20,Furniture,125
2022-04-20,Toys,126
2022-04-20,Clothing,34
2022-04-20,Electronics,125
2022-04-20,Furniture,51
2022-04-20,Furniture,201
2022-04-20,Groceries,106
2022-04-20,Furniture,56
2022-04-20,Electronics,27
2022-04-20,Groceries,21
2022-04-20,Electronics,80
2022-04-20,Electronics,373
2022-04-20,Groceries,5
2022-04-20,Toys,115
2022-04-20,Toys,342
2022-04-20,Clothing,156
2022-04-20,Toys,3
2022-04-20,Toys,112
2022-04-20,Electronics,73
2022-04-20,Furniture,332
2022-04-20,Electronics,191
2022-04-20,Groceries,37
2022-04-20,Furniture,162
2022-04-20,Clothing,103
2022-04-20,Furniture,51
2022-04-20,Toys,96
2022-04-20,Clothing,215
2022-04-20,Groceries,26
2022-04-20,Clothing,19
2022-04-20,Toys,79
2022-04-20,Clothing,182
2022-04-20,Clothing,126
2022-04-20,Groceries,100
2022-04-20,Electronics,50
2022-04-20,Electronics,128
2022-04-20,Clothing,110
2022-04-20,Groceries,316
2022-04-20,Furniture,128
2022-04-20,Electronics,9
2022-04-20,Clothing,1
2022-04-20,Groceries,322
2022-04-20,Clothing,94
2022-04-20,Toys,158
2022-04-20,Furniture,144
2022-04-20,Clothing,103
2022-04-20,Toys,137
2022-04-20,Groceries,322
2022-04-20,Furniture,2
2022-04-20,Electronics,179
2022-04-20,Toys,109
2022-04-20,Clothing,23
2022-04-20,Groceries,113
2022-04-20,Clothing,85
2022-04-20,Toys,43
2022-04-20,Groceries,104
2022-04-20,Electronics,233
2022-04-20,Groceries,245
2022-04-20,Electronics,12
2022-04-20,Clothing,40
2022-04-20,Furniture,192
2022-04-20,Groceries,195
2022-04-20,Electronics,50
2022-04-20,Electronics,173
2022-04-20,Furniture,6
2022-04-20,Groceries,331
2022-04-20,Electronics,87
2022-04-20,Toys,64
2022-04-20,Groceries,142
2022-04-20,Toys,48
2022-04-20,Electronics,173
2022-04-20,Toys,112
2022-04-20,Clothing,64
2022-04-20,Groceries,78
2022-04-20,Groceries,83
2022-04-20,Clothing,340
2022-04-20,Electronics,80
2022-04-20,Furniture,35
2022-04-20,Furniture,118
2022-04-20,Toys,304
2022-04-20,Toys,382
2022-04-20,Clothing,142
2022-04-20,Groceries,91
2022-04-20,Clothing,148
2022-04-20,Groceries,231
2022-04-20,Furniture,12
2022-04-20,Groceries,91
2022-04-20,Clothing,95
2022-04-20,Electronics,157
2022-04-20,Clothing,141
2022-04-20,Groceries,88
2022-04-20,Clothing,20
2022-04-20,Clothing,215
2022-04-20,Furniture,98
2022-04-20,Groceries,109
2022-04-20,Clothing,65
2022-04-20,Furniture,346
2022-04-20,Furniture,381
2022-04-21,Groceries,65
2022-04-21,Electronics,19
2022-04-21,Furniture,289
2022-04-21,Furniture,363
2022-04-21,Furniture,20
2022-04-21,Toys,89
2022-04-21,Furniture,6
2022-04-21,Furniture,107
2022-04-21,Toys,161
2022-04-21,Furniture,141
2022-04-21,Furniture,13
2022-04-21,Furniture,156
2022-04-21,Furniture,32
2022-04-21,Furniture,215
2022-04-21,Furniture,118
2022-04-21,Electronics,290
2022-04-21,Electronics,491
2022-04-21,Groceries,80
2022-04-21,Furniture,289
2022-04-21,Electronics,171
2022-04-21,Furniture,199
2022-04-21,Electronics,14
2022-04-21,Groceries,56
2022-04-21,Electronics,24
2022-04-21,Electronics,311
2022-04-21,Toys,419
2022-04-21,Groceries,26
2022-04-21,Groceries,71
2022-04-21,Furniture,34
2022-04-21,Clothing,112
2022-04-21,Furniture,74
2022-04-21,Clothing,274
2022-04-21,Groceries,138
2022-04-21,Electronics,40
2022-04-21,Furniture,20
2022-04-21,Electronics,7
2022-04-21,Toys,198
2022-04-21,Toys,18
2022-04-21,Electronics,127
2022-04-21,Clothing,112
2022-04-21,Electronics,152
2022-04-21,Electronics,122
2022-04-21,Toys,181
2022-04-21,Electronics,46
2022-04-21,Toys,43
2022-04-21,Electronics,102
2022-04-21,Furniture,72
2022-04-21,Clothing,54
2022-04-21,Clothing,23
2022-04-21,Clothing,65
2022-04-21,Clothing,68
2022-04-21,Electronics,309
2022-04-21,Groceries,73
2022-04-21,Furniture,384
2022-04-21,Groceries,109
2022-04-21,Groceries,50
2022-04-21,Furniture,23
2022-04-21,Groceries,110
2022-04-21,Electronics,407
2022-04-21,Clothing,422
2022-04-21,Furniture,240
2022-04-21,Furniture,31
2022-04-21,Toys,311
2022-04-21,Toys,13
2022-04-21,Clothing,56
2022-04-21,Groceries,362
2022-04-21,Electronics,7
2022-04-21,Clothing,100
2022-04-21,Groceries,244
2022-04-21,Electronics,45
2022-04-21,Toys,213
2022-04-21,Electronics,26
2022-04-21,Toys,28
2022-04-21,Toys,268
2022-04-21,Electronics,347
2022-04-21,Toys,85
2022-04-21,Toys,371
2022-04-21,Clothing,61
2022-04-21,Groceries,328
2022-04-21,Furniture,4
2022-04-21,Groceries,0
2022-04-21,Groceries,70
2022-04-21,Toys,43
2022-04-21,Toys,26
2022-04-21,Furniture,3
2022-04-21,Clothing,120
2022-04-21,Toys,171
2022-04-21,Toys,25
2022-04-21,Furniture,211
2022-04-21,Clothing,319
2022-04-21,Toys,133
2022-04-21,Toys,60
2022-04-21,Groceries,68
2022-04-21,Furniture,245
2022-04-21,Groceries,281
2022-04-21,Toys,144
2022-04-21,Clothing,58
2022-04-21,Electronics,41
2022-04-21,Electronics,165
2022-04-21,Toys,52
2022-04-22,Electronics,135
2022-04-22,Electronics,21
2022-04-22,Toys,43
2022-04-22,Groceries,405
2022-04-22,Furniture,95
2022-04-22,Electronics,73
2022-04-22,Toys,85
2022-04-22,Toys,20
2022-04-22,Toys,60
2022-04-22,Clothing,37
2022-04-22,Furniture,89
2022-04-22,Furniture,35
2022-04-22,Furniture,351
2022-04-22,Groceries,104
2022-04-22,Electronics,399
2022-04-22,Toys,87
2022-04-22,Electronics,142
2022-04-22,Furniture,41
2022-04-22,Toys,263
2022-04-22,Clothing,38
2022-04-22,Groceries,83
2022-04-22,Clothing,19
2022-04-22,Toys,133
2022-04-22,Toys,68
2022-04-22,Groceries,357
2022-04-22,Electronics,368
2022-04-22,Toys,49
2022-04-22,Furniture,89
2022-04-22,Clothing,293
2022-04-22,Furniture,97
2022-04-22,Electronics,66
2022-04-22,Groceries,93
2022-04-22,Electronics,48
2022-04-22,Groceries,59
2022-04-22,Groceries,43
2022-04-22,Toys,117
2022-04-22,Clothing,53
2022-04-22,Electronics,101
2022-04-22,Furniture,167
2022-04-22,Electronics,15
2022-04-22,Clothing,57
2022-04-22,Clothing,8
2022-04-22,Groceries,48
2022-04-22,Clothing,21
2022-04-22,Furniture,27
2022-04-22,Furniture,119
2022-04-22,Toys,78
2022-04-22,Groceries,40
2022-04-22,Clothing,34
2022-04-22,Electronics,30
2022-04-22,Electronics,18
2022-04-22,Electronics,23
2022-04-22,Furniture,12
2022-04-22,Toys,166
2022-04-22,Electronics,217
2022-04-22,Electronics,71
2022-04-22,Electronics,220
2022-04-22,Toys,67
2022-04-22,Toys,32
2022-04-22,Furniture,145
2022-04-22,Furniture,127
2022-04-22,Electronics,257
2022-04-22,Groceries,130
2022-04-22,Furniture,412
2022-04-22,Groceries,68
2022-04-22,Clothing,14
2022-04-22,Clothing,48
2022-04-22,Furniture,238
2022-04-22,Electronics,98
2022-04-22,Groceries,63
2022-04-22,Furniture,72
2022-04-22,Toys,17
2022-04-22,Clothing,184
2022-04-22,Toys,59
2022-04-22,Furniture,25
2022-04-22,Clothing,190
2022-04-22,Clothing,158
2022-04-22,Electronics,33
2022-04-22,Toys,40
2022-04-22,Furniture,56
2022-04-22,Clothing,51
2022-04-22,Electronics,89
2022-04-22,Electronics,39
2022-04-22,Toys,371
2022-04-22,Furniture,173
2022-04-22,Groceries,90
2022-04-22,Electronics,156
2022-04-22,Groceries,80
2022-04-22,Furniture,176
2022-04-22,Electronics,13
2022-04-22,Clothing,82
2022-04-22,Toys,208
2022-04-22,Toys,191
2022-04-22,Clothing,221
2022-04-22,Electronics,2
2022-04-22,Furniture,201
2022-04-22,Clothing,8
2022-04-22,Clothing,312
2022-04-22,Electronics,58
2022-04-22,Groceries,140
2022-04-23,Clothing,6
2022-04-23,Groceries,102
2022-04-23,Clothing,113
2022-04-23,Furniture,58
2022-04-23,Clothing,125
2022-04-23,Furniture,285
2022-04-23,Toys,228
2022-04-23,Electronics,212
2022-04-23,Furniture,150
2022-04-23,Clothing,15
2022-04-23,Furniture,25
2022-04-23,Groceries,67
2022-04-23,Furniture,103
2022-04-23,Furniture,29
2022-04-23,Electronics,160
2022-04-23,Electronics,95
2022-04-23,Furniture,40
2022-04-23,Electronics,211
2022-04-23,Furniture,26
2022-04-23,Clothing,208
2022-04-23,Toys,149
2022-04-23,Clothing,334
2022-04-23,Electronics,96
2022-04-23,Furniture,66
2022-04-23,Electronics,49
2022-04-23,Electronics,272
2022-04-23,Toys,259
2022-04-23,Groceries,54
2022-04-23,Furniture,191
2022-04-23,Furniture,303
2022-04-23,Furniture,366
2022-04-23,Toys,77
2022-04-23,Clothing,57
2022-04-23,Electronics,46
2022-04-23,Toys,55
2022-04-23,Furniture,12
2022-04-23,Furniture,24
2022-04-23,Groceries,48
2022-04-23,Clothing,145
2022-04-23,Furniture,118
2022-04-23,Clothing,12
2022-04-23,Groceries,6
2022-04-23,Electronics,47
2022-04-23,Groceries,19
2022-04-23,Electronics,76
2022-04-23,Furniture,177
2022-04-23,Electronics,43
2022-04-23,Groceries,4
2022-04-23,Electronics,21
2022-04-23,Toys,90
2022-04-23,Groceries,22
2022-04-23,Groceries,44
2022-04-23,Furniture,93
2022-04-23,Toys,389
2022-04-23,Electronics,107
2022-04-23,Toys,129
2022-04-23,Toys,20
2022-04-23,Electronics,165
2022-04-23,Electronics,215
2022-04-23,Groceries,24
2022-04-23,Furniture,61
2022-04-23,Toys,25
2022-04-23,Toys,81
2022-04-23,Clothing,149
2022-04-23,Clothing,131
2022-04-23,Clothing,388
2022-04-23,Groceries,21
2022-04-23,Furniture,132
2022-04-23,Toys,131
2022-04-23,Clothing,163
2022-04-23,Groceries,123
2022-04-23,Furniture,282
2022-04-23,Toys,120
2022-04-23,Furniture,59
2022-04-23,Toys,171
2022-04-23,Toys,102
2022-04-23,Clothing,312
2022-04-23,Groceries,257
2022-04-23,Electronics,18
2022-04-23,Groceries,44
2022-04-23,Toys,349
2022-04-23,Toys,14
2022-04-23,Furniture,55
2022-04-23,Furniture,46
2022-04-23,Clothing,47
2022-04-23,Toys,54
2022-04-23,Groceries,128
2022-04-23,Electronics,122
2022-04-23,Toys,185
2022-04-23,Groceries,23
2022-04-23,Groceries,68
2022-04-23,Toys,48
2022-04-23,Toys,179
2022-04-23,Electronics,131
2022-04-23,Furniture,138
2022-04-23,Furniture,64
2022-04-23,Toys,23
2022-04-23,Toys,376
2022-04-23,Furniture,296
2022-04-23,Electronics,122
2022-04-24,Furniture,308
2022-04-24,Toys,274
2022-04-24,Groceries,136
2022-04-24,Electronics,155
2022-04-24,Electronics,166
2022-04-24,Furniture,12
2022-04-24,Toys,14
2022-04-24,Toys,3
2022-04-24,Furniture,285
2022-04-24,Furniture,153
2022-04-24,Furniture,51
2022-04-24,Toys,345
2022-04-24,Groceries,382
2022-04-24,Furniture,167
2022-04-24,Toys,132
2022-04-24,Furniture,5
2022-04-24,Furniture,34
2022-04-24,Furniture,264
2022-04-24,Groceries,123
2022-04-24,Clothing,70
2022-04-24,Groceries,133
2022-04-24,Groceries,123
2022-04-24,Toys,53
2022-04-24,Toys,70
2022-04-24,Groceries,125
2022-04-24,Furniture,129
2022-04-24,Furniture,153
2022-04-24,Groceries,113
2022-04-24,Groceries,10
2022-04-24,Groceries,233
2022-04-24,Electronics,226
2022-04-24,Furniture,94
2022-04-24,Toys,59
2022-04-24,Clothing,54
2022-04-24,Furniture,60
2022-04-24,Toys,31
2022-04-24,Clothing,179
2022-04-24,Toys,384
2022-04-24,Groceries,177
2022-04-24,Toys,2
2022-04-24,Furniture,79
2022-04-24,Furniture,69
2022-04-24,Electronics,56
2022-04-24,Furniture,41
2022-04-24,Clothing,56
